LMacro_01,LMacro_02,LMacro_03,LMacro_04,LMacro_05,LMacro_06,LMacro_07,LMacro_08,RMacro_01,RMacro_02,RMacro_03,RMacro_04,RMacro_05,RMacro_06,RMacro_07,RMacro_08
-107.60120000000097,-62.64379999999801,-58.92979999999807,-27.313399999999092,-10.347000000001572,-4.449799999998504,2.654999999998836,7.102599999998347,6.185199999999895,-45.64380000000165,-29.368999999998778,18.54819999999745,18.745999999999185,13.673600000001898,-5.41359999999986,-2.3395999999993364
-108.60120000000097,-63.64379999999801,-60.92979999999807,-28.313399999999092,-12.347000000001572,-5.449799999998504,0.6549999999988358,6.102599999998347,4.185199999999895,-46.64380000000165,-30.368999999998778,17.54819999999745,17.745999999999185,11.673600000001898,-5.41359999999986,-3.3395999999993364
-109.60120000000097,-62.64379999999801,-61.92979999999807,-29.313399999999092,-13.347000000001572,-5.449799999998504,-2.345000000001164,6.102599999998347,2.1851999999998952,-47.64380000000165,-31.368999999998778,16.54819999999745,17.745999999999185,10.673600000001898,-5.41359999999986,-5.339599999999336
-109.60120000000097,-62.64379999999801,-60.92979999999807,-28.313399999999092,-14.347000000001572,-5.449799999998504,-3.345000000001164,5.102599999998347,0.18519999999989523,-50.64380000000165,-33.36899999999878,14.54819999999745,15.745999999999185,8.673600000001898,-6.41359999999986,-6.339599999999336
-109.60120000000097,-62.64379999999801,-60.92979999999807,-28.313399999999092,-14.347000000001572,-7.449799999998504,-4.345000000001164,2.102599999998347,-2.8148000000001048,-53.64380000000165,-34.36899999999878,12.54819999999745,13.745999999999185,6.673600000001898,-8.41359999999986,-8.339599999999336
-108.60120000000097,-64.64379999999801,-60.92979999999807,-28.313399999999092,-14.347000000001572,-10.449799999998504,-5.345000000001164,-1.897400000001653,-6.814800000000105,-56.64380000000165,-36.36899999999878,9.54819999999745,11.745999999999185,4.673600000001898,-12.41359999999986,-10.339599999999336
-108.60120000000097,-66.64379999999801,-59.92979999999807,-28.313399999999092,-15.347000000001572,-11.449799999998504,-6.345000000001164,-3.897400000001653,-10.814800000000105,-59.64380000000165,-39.36899999999878,7.5481999999974505,8.745999999999185,2.6736000000018976,-15.41359999999986,-12.339599999999336
-108.60120000000097,-67.64379999999801,-58.92979999999807,-29.313399999999092,-17.34700000000157,-12.449799999998504,-7.345000000001164,-3.897400000001653,-14.814800000000105,-62.64380000000165,-42.36899999999878,5.5481999999974505,6.745999999999185,0.6736000000018976,-17.41359999999986,-13.339599999999336
-110.60120000000097,-68.64379999999801,-59.92979999999807,-31.313399999999092,-20.34700000000157,-14.449799999998504,-10.345000000001164,-4.897400000001653,-19.814800000000105,-66.64380000000165,-46.36899999999878,1.5481999999974505,2.745999999999185,-2.3263999999981024,-19.41359999999986,-16.339599999999336
-113.60120000000097,-70.64379999999801,-62.92979999999807,-33.31339999999909,-23.34700000000157,-17.449799999998504,-13.345000000001164,-6.897400000001653,-24.814800000000105,-71.64380000000165,-49.36899999999878,-1.4518000000025495,-1.254000000000815,-5.326399999998102,-22.41359999999986,-19.339599999999336
-116.60120000000097,-71.64379999999801,-66.92979999999807,-34.31339999999909,-25.34700000000157,-21.449799999998504,-15.345000000001164,-9.897400000001653,-26.814800000000105,-73.64380000000165,-51.36899999999878,-3.4518000000025495,-3.254000000000815,-8.326399999998102,-24.41359999999986,-21.339599999999336
-116.60120000000097,-71.64379999999801,-66.92979999999807,-33.31339999999909,-24.34700000000157,-22.449799999998504,-14.345000000001164,-11.897400000001653,-25.814800000000105,-72.64380000000165,-49.36899999999878,-2.4518000000025495,-1.254000000000815,-8.326399999998102,-24.41359999999986,-21.339599999999336
-113.60120000000097,-70.64379999999801,-64.92979999999807,-30.313399999999092,-21.34700000000157,-19.449799999998504,-12.345000000001164,-9.897400000001653,-22.814800000000105,-70.64380000000165,-46.36899999999878,0.5481999999974505,0.7459999999991851,-5.326399999998102,-22.41359999999986,-19.339599999999336
-110.60120000000097,-69.64379999999801,-61.92979999999807,-28.313399999999092,-19.34700000000157,-16.449799999998504,-11.345000000001164,-7.897400000001653,-20.814800000000105,-67.64380000000165,-44.36899999999878,3.5481999999974505,3.745999999999185,-2.3263999999981024,-20.41359999999986,-17.339599999999336
-109.60120000000097,-68.64379999999801,-60.92979999999807,-27.313399999999092,-19.34700000000157,-14.449799999998504,-11.345000000001164,-6.897400000001653,-19.814800000000105,-67.64380000000165,-43.36899999999878,4.5481999999974505,4.745999999999185,-1.3263999999981024,-18.41359999999986,-17.339599999999336
-110.60120000000097,-69.64379999999801,-62.92979999999807,-28.313399999999092,-21.34700000000157,-14.449799999998504,-12.345000000001164,-7.897400000001653,-20.814800000000105,-68.64380000000165,-43.36899999999878,3.5481999999974505,3.745999999999185,-2.3263999999981024,-18.41359999999986,-18.339599999999336
-110.60120000000097,-69.64379999999801,-63.92979999999807,-29.313399999999092,-22.34700000000157,-16.449799999998504,-14.345000000001164,-9.897400000001653,-20.814800000000105,-69.64380000000165,-44.36899999999878,2.5481999999974505,3.745999999999185,-3.3263999999981024,-18.41359999999986,-18.339599999999336
-109.60120000000097,-69.64379999999801,-62.92979999999807,-27.313399999999092,-21.34700000000157,-17.449799999998504,-14.345000000001164,-8.897400000001653,-21.814800000000105,-69.64380000000165,-44.36899999999878,1.5481999999974505,3.745999999999185,-3.3263999999981024,-19.41359999999986,-19.339599999999336
-107.60120000000097,-68.64379999999801,-58.92979999999807,-25.313399999999092,-20.34700000000157,-17.449799999998504,-13.345000000001164,-7.897400000001653,-21.814800000000105,-68.64380000000165,-43.36899999999878,1.5481999999974505,3.745999999999185,-2.3263999999981024,-19.41359999999986,-18.339599999999336
-103.60120000000097,-65.64379999999801,-53.92979999999807,-22.313399999999092,-17.34700000000157,-14.449799999998504,-11.345000000001164,-5.897400000001653,-20.814800000000105,-66.64380000000165,-41.36899999999878,3.5481999999974505,4.745999999999185,-1.3263999999981024,-18.41359999999986,-18.339599999999336
-99.60120000000097,-62.64379999999801,-49.92979999999807,-18.313399999999092,-13.347000000001572,-11.449799999998504,-9.345000000001164,-3.897400000001653,-17.814800000000105,-63.64380000000165,-38.36899999999878,6.5481999999974505,6.745999999999185,0.6736000000018976,-15.41359999999986,-16.339599999999336
-93.60120000000097,-56.64379999999801,-46.92979999999807,-14.313399999999092,-8.347000000001572,-7.449799999998504,-5.345000000001164,-0.8974000000016531,-12.814800000000105,-59.64380000000165,-34.36899999999878,10.54819999999745,10.745999999999185,4.673600000001898,-11.41359999999986,-13.339599999999336
-87.60120000000097,-51.64379999999801,-42.92979999999807,-9.313399999999092,-3.3470000000015716,-2.449799999998504,-0.34500000000116415,4.102599999998347,-7.814800000000105,-55.64380000000165,-30.368999999998778,14.54819999999745,15.745999999999185,8.673600000001898,-7.41359999999986,-9.339599999999336
-84.60120000000097,-48.64379999999801,-39.92979999999807,-5.313399999999092,-0.3470000000015716,0.5502000000014959,1.6549999999988358,7.102599999998347,-4.814800000000105,-53.64380000000165,-28.368999999998778,17.54819999999745,18.745999999999185,11.673600000001898,-6.41359999999986,-6.339599999999336
-83.60120000000097,-47.64379999999801,-37.92979999999807,-4.313399999999092,0.6529999999984284,0.5502000000014959,2.654999999998836,7.102599999998347,-4.814800000000105,-53.64380000000165,-27.368999999998778,17.54819999999745,17.745999999999185,12.673600000001898,-6.41359999999986,-6.339599999999336
-84.60120000000097,-46.64379999999801,-37.92979999999807,-3.313399999999092,-0.3470000000015716,0.5502000000014959,1.6549999999988358,5.102599999998347,-5.814800000000105,-54.64380000000165,-26.368999999998778,17.54819999999745,16.745999999999185,11.673600000001898,-6.41359999999986,-6.339599999999336
-82.60120000000097,-44.64379999999801,-34.92979999999807,-2.313399999999092,0.6529999999984284,0.5502000000014959,3.654999999998836,4.102599999998347,-4.814800000000105,-52.64380000000165,-24.368999999998778,19.54819999999745,17.745999999999185,11.673600000001898,-3.4135999999998603,-5.339599999999336
-77.60120000000097,-39.64379999999801,-29.929799999998068,2.686600000000908,4.652999999998428,4.550200000001496,6.654999999998836,8.102599999998347,-1.8148000000001048,-47.64380000000165,-20.368999999998778,22.54819999999745,20.745999999999185,14.673600000001898,0.5864000000001397,-1.3395999999993364
-69.60120000000097,-33.64379999999801,-22.929799999998068,7.686600000000908,10.652999999998428,9.550200000001496,11.654999999998836,14.102599999998347,3.1851999999998952,-43.64380000000165,-15.368999999998778,26.54819999999745,26.745999999999185,20.673600000001898,5.58640000000014,4.660400000000664
-62.60120000000097,-28.64379999999801,-16.929799999998068,13.686600000000908,17.65299999999843,14.550200000001496,15.654999999998836,19.102599999998347,8.185199999999895,-39.64380000000165,-10.368999999998778,30.54819999999745,31.745999999999185,26.673600000001898,9.58640000000014,9.660400000000664
-56.60120000000097,-23.64379999999801,-11.929799999998068,18.686600000000908,22.65299999999843,18.550200000001496,18.654999999998836,22.102599999998347,12.185199999999895,-36.64380000000165,-7.368999999998778,34.54819999999745,35.745999999999185,30.673600000001898,12.58640000000014,13.660400000000664
-52.60120000000097,-20.64379999999801,-8.929799999998068,22.686600000000908,25.65299999999843,21.550200000001496,21.654999999998836,24.102599999998347,15.185199999999895,-33.64380000000165,-4.368999999998778,39.54819999999745,38.745999999999185,33.6736000000019,16.58640000000014,16.660400000000664
-49.60120000000097,-17.64379999999801,-5.9297999999980675,26.686600000000908,27.65299999999843,23.550200000001496,23.654999999998836,26.102599999998347,18.185199999999895,-30.643800000001647,-3.3689999999987776,41.54819999999745,40.745999999999185,35.6736000000019,19.58640000000014,18.660400000000664
-48.60120000000097,-17.64379999999801,-4.9297999999980675,27.686600000000908,27.65299999999843,23.550200000001496,24.654999999998836,27.102599999998347,18.185199999999895,-30.643800000001647,-4.368999999998778,41.54819999999745,39.745999999999185,35.6736000000019,18.58640000000014,18.660400000000664
-50.60120000000097,-19.64379999999801,-7.9297999999980675,25.686600000000908,25.65299999999843,20.550200000001496,23.654999999998836,25.102599999998347,15.185199999999895,-34.64380000000165,-8.368999999998778,38.54819999999745,36.745999999999185,32.6736000000019,14.58640000000014,16.660400000000664
-54.60120000000097,-23.64379999999801,-11.929799999998068,20.686600000000908,22.65299999999843,16.550200000001496,20.654999999998836,21.102599999998347,10.185199999999895,-39.64380000000165,-14.368999999998778,33.54819999999745,31.745999999999185,29.673600000001898,10.58640000000014,12.660400000000664
-59.60120000000097,-26.64379999999801,-16.929799999998068,17.686600000000908,19.65299999999843,13.550200000001496,16.654999999998836,16.102599999998347,7.185199999999895,-44.64380000000165,-18.368999999998778,29.54819999999745,28.745999999999185,25.673600000001898,7.58640000000014,9.660400000000664
-62.60120000000097,-29.64379999999801,-18.929799999998068,15.686600000000908,17.65299999999843,12.550200000001496,12.654999999998836,13.102599999998347,5.185199999999895,-46.64380000000165,-21.368999999998778,27.54819999999745,27.745999999999185,23.673600000001898,7.58640000000014,8.660400000000664
-64.60120000000097,-32.64379999999801,-19.929799999998068,15.686600000000908,15.652999999998428,11.550200000001496,10.654999999998836,12.102599999998347,4.185199999999895,-47.64380000000165,-23.368999999998778,26.54819999999745,26.745999999999185,22.673600000001898,7.58640000000014,8.660400000000664
-65.60120000000097,-35.64379999999801,-21.929799999998068,14.686600000000908,13.652999999998428,9.550200000001496,9.654999999998836,12.102599999998347,3.1851999999998952,-47.64380000000165,-25.368999999998778,24.54819999999745,25.745999999999185,21.673600000001898,5.58640000000014,7.660400000000664
-66.60120000000097,-37.64379999999801,-23.929799999998068,13.686600000000908,12.652999999998428,7.550200000001496,8.654999999998836,10.102599999998347,3.1851999999998952,-48.64380000000165,-28.368999999998778,22.54819999999745,24.745999999999185,20.673600000001898,2.5864000000001397,6.660400000000664
-66.60120000000097,-38.64379999999801,-25.929799999998068,11.686600000000908,12.652999999998428,6.550200000001496,7.654999999998836,8.102599999998347,2.1851999999998952,-50.64380000000165,-29.368999999998778,21.54819999999745,23.745999999999185,19.673600000001898,1.5864000000001397,5.660400000000664
-65.60120000000097,-38.64379999999801,-24.929799999998068,11.686600000000908,13.652999999998428,6.550200000001496,6.654999999998836,6.102599999998347,2.1851999999998952,-51.64380000000165,-30.368999999998778,20.54819999999745,22.745999999999185,18.673600000001898,0.5864000000001397,3.6604000000006636
-66.60120000000097,-38.64379999999801,-23.929799999998068,11.686600000000908,13.652999999998428,6.550200000001496,5.654999999998836,5.102599999998347,0.18519999999989523,-54.64380000000165,-32.36899999999878,19.54819999999745,21.745999999999185,16.673600000001898,-0.4135999999998603,0.6604000000006636
-68.60120000000097,-40.64379999999801,-23.929799999998068,11.686600000000908,12.652999999998428,5.550200000001496,3.654999999998836,4.102599999998347,-2.8148000000001048,-58.64380000000165,-36.36899999999878,16.54819999999745,17.745999999999185,14.673600000001898,-3.4135999999998603,-2.3395999999993364
-69.60120000000097,-42.64379999999801,-25.929799999998068,9.686600000000908,10.652999999998428,2.550200000001496,2.654999999998836,2.102599999998347,-6.814800000000105,-62.64380000000165,-39.36899999999878,12.54819999999745,13.745999999999185,11.673600000001898,-7.41359999999986,-5.339599999999336
-69.60120000000097,-43.64379999999801,-28.929799999998068,8.686600000000908,9.652999999998428,1.550200000001496,2.654999999998836,1.102599999998347,-8.814800000000105,-64.64380000000165,-41.36899999999878,10.54819999999745,11.745999999999185,9.673600000001898,-8.41359999999986,-7.339599999999336
-67.60120000000097,-42.64379999999801,-28.929799999998068,9.686600000000908,10.652999999998428,1.550200000001496,3.654999999998836,1.102599999998347,-8.814800000000105,-64.64380000000165,-42.36899999999878,10.54819999999745,12.745999999999185,9.673600000001898,-7.41359999999986,-5.339599999999336
-64.60120000000097,-41.64379999999801,-26.929799999998068,10.686600000000908,11.652999999998428,3.550200000001496,3.654999999998836,2.102599999998347,-6.814800000000105,-64.64380000000165,-42.36899999999878,11.54819999999745,14.745999999999185,11.673600000001898,-5.41359999999986,-3.3395999999993364
-64.60120000000097,-40.64379999999801,-25.929799999998068,11.686600000000908,12.652999999998428,4.550200000001496,4.654999999998836,2.102599999998347,-6.814800000000105,-63.64380000000165,-42.36899999999878,11.54819999999745,15.745999999999185,12.673600000001898,-4.41359999999986,-3.3395999999993364
-65.60120000000097,-41.64379999999801,-24.929799999998068,11.686600000000908,12.652999999998428,4.550200000001496,4.654999999998836,1.102599999998347,-6.814800000000105,-63.64380000000165,-43.36899999999878,11.54819999999745,14.745999999999185,13.673600000001898,-4.41359999999986,-3.3395999999993364
-64.60120000000097,-41.64379999999801,-24.929799999998068,11.686600000000908,12.652999999998428,5.550200000001496,4.654999999998836,2.102599999998347,-5.814800000000105,-63.64380000000165,-42.36899999999878,11.54819999999745,15.745999999999185,14.673600000001898,-3.4135999999998603,-2.3395999999993364
-61.60120000000097,-39.64379999999801,-22.929799999998068,13.686600000000908,14.652999999998428,7.550200000001496,6.654999999998836,5.102599999998347,-3.8148000000001048,-60.64380000000165,-40.36899999999878,14.54819999999745,17.745999999999185,16.673600000001898,-0.4135999999998603,-0.33959999999933643
-58.60120000000097,-37.64379999999801,-20.929799999998068,15.686600000000908,17.65299999999843,10.550200000001496,7.654999999998836,7.102599999998347,-1.8148000000001048,-58.64380000000165,-38.36899999999878,16.54819999999745,20.745999999999185,18.673600000001898,1.5864000000001397,1.6604000000006636
-57.60120000000097,-36.64379999999801,-19.929799999998068,15.686600000000908,18.65299999999843,10.550200000001496,7.654999999998836,8.102599999998347,-1.8148000000001048,-58.64380000000165,-38.36899999999878,18.54819999999745,22.745999999999185,18.673600000001898,1.5864000000001397,1.6604000000006636
-58.60120000000097,-38.64379999999801,-20.929799999998068,14.686600000000908,17.65299999999843,9.550200000001496,7.654999999998836,6.102599999998347,-2.8148000000001048,-59.64380000000165,-39.36899999999878,18.54819999999745,23.745999999999185,18.673600000001898,-0.4135999999998603,-0.33959999999933643
-59.60120000000097,-40.64379999999801,-22.929799999998068,12.686600000000908,16.65299999999843,7.550200000001496,7.654999999998836,4.102599999998347,-4.814800000000105,-60.64380000000165,-40.36899999999878,16.54819999999745,22.745999999999185,17.673600000001898,-2.4135999999998603,-2.3395999999993364
-59.60120000000097,-42.64379999999801,-24.929799999998068,10.686600000000908,16.65299999999843,6.550200000001496,7.654999999998836,4.102599999998347,-5.814800000000105,-60.64380000000165,-42.36899999999878,15.54819999999745,21.745999999999185,15.673600000001898,-3.4135999999998603,-3.3395999999993364
-59.60120000000097,-44.64379999999801,-25.929799999998068,9.686600000000908,16.65299999999843,6.550200000001496,5.654999999998836,4.102599999998347,-7.814800000000105,-62.64380000000165,-45.36899999999878,12.54819999999745,19.745999999999185,13.673600000001898,-4.41359999999986,-4.339599999999336
-61.60120000000097,-46.64379999999801,-27.929799999998068,7.686600000000908,14.652999999998428,5.550200000001496,1.6549999999988358,2.102599999998347,-12.814800000000105,-66.64380000000165,-50.36899999999878,8.54819999999745,16.745999999999185,9.673600000001898,-8.41359999999986,-7.339599999999336
-65.60120000000097,-49.64379999999801,-29.929799999998068,5.686600000000908,11.652999999998428,2.550200000001496,-2.345000000001164,-1.897400000001653,-18.814800000000105,-72.64380000000165,-55.36899999999878,3.5481999999974505,11.745999999999185,5.673600000001898,-13.41359999999986,-11.339599999999336
-66.60120000000097,-50.64379999999801,-31.929799999998068,2.686600000000908,8.652999999998428,0.5502000000014959,-3.345000000001164,-5.897400000001653,-23.814800000000105,-76.64380000000165,-59.36899999999878,0.5481999999974505,8.745999999999185,3.6736000000018976,-16.41359999999986,-15.339599999999336
-65.60120000000097,-50.64379999999801,-31.929799999998068,2.686600000000908,8.652999999998428,0.5502000000014959,-2.345000000001164,-5.897400000001653,-24.814800000000105,-78.64380000000165,-60.36899999999878,-0.4518000000025495,6.745999999999185,3.6736000000018976,-15.41359999999986,-16.339599999999336
-63.60120000000097,-51.64379999999801,-30.929799999998068,2.686600000000908,10.652999999998428,2.550200000001496,-0.34500000000116415,-3.897400000001653,-25.814800000000105,-78.64380000000165,-61.36899999999878,0.5481999999974505,7.745999999999185,4.673600000001898,-14.41359999999986,-15.339599999999336
-64.60120000000097,-53.64379999999801,-32.92979999999807,0.686600000000908,9.652999999998428,1.550200000001496,-1.3450000000011642,-2.897400000001653,-26.814800000000105,-80.64380000000165,-63.36899999999878,-1.4518000000025495,8.745999999999185,3.6736000000018976,-15.41359999999986,-15.339599999999336
-69.60120000000097,-58.64379999999801,-38.92979999999807,-4.313399999999092,5.652999999998428,-2.449799999998504,-5.345000000001164,-6.897400000001653,-29.814800000000105,-82.64380000000165,-66.36899999999878,-3.4518000000025495,6.745999999999185,-0.32639999999810243,-20.41359999999986,-18.339599999999336
-76.60120000000097,-64.64379999999801,-45.92979999999807,-11.313399999999092,-0.3470000000015716,-7.449799999998504,-11.345000000001164,-12.897400000001653,-32.814800000000105,-85.64380000000165,-70.36899999999878,-6.4518000000025495,3.745999999999185,-3.3263999999981024,-25.41359999999986,-22.339599999999336
-80.60120000000097,-68.64379999999801,-51.92979999999807,-16.313399999999092,-4.347000000001572,-11.449799999998504,-15.345000000001164,-16.897400000001653,-33.814800000000105,-86.64380000000165,-71.36899999999878,-7.4518000000025495,1.745999999999185,-4.326399999998102,-27.41359999999986,-24.339599999999336
-82.60120000000097,-70.64379999999801,-53.92979999999807,-18.313399999999092,-6.347000000001572,-12.449799999998504,-16.345000000001164,-16.897400000001653,-32.814800000000105,-84.64380000000165,-69.36899999999878,-6.4518000000025495,1.745999999999185,-3.3263999999981024,-24.41359999999986,-24.339599999999336
-82.60120000000097,-71.64379999999801,-51.92979999999807,-18.313399999999092,-4.347000000001572,-12.449799999998504,-15.345000000001164,-13.897400000001653,-30.814800000000105,-82.64380000000165,-67.36899999999878,-3.4518000000025495,3.745999999999185,-1.3263999999981024,-21.41359999999986,-22.339599999999336
-82.60120000000097,-72.64379999999801,-50.92979999999807,-17.313399999999092,-3.3470000000015716,-10.449799999998504,-14.345000000001164,-10.897400000001653,-29.814800000000105,-81.64380000000165,-65.36899999999878,-1.4518000000025495,6.745999999999185,0.6736000000018976,-18.41359999999986,-20.339599999999336
-82.60120000000097,-72.64379999999801,-49.92979999999807,-16.313399999999092,-1.3470000000015716,-8.449799999998504,-11.345000000001164,-9.897400000001653,-27.814800000000105,-78.64380000000165,-63.36899999999878,0.5481999999974505,10.745999999999185,1.6736000000018976,-17.41359999999986,-18.339599999999336
-80.60120000000097,-71.64379999999801,-48.92979999999807,-15.313399999999092,1.6529999999984284,-5.449799999998504,-7.345000000001164,-8.897400000001653,-23.814800000000105,-75.64380000000165,-60.36899999999878,3.5481999999974505,14.745999999999185,4.673600000001898,-15.41359999999986,-16.339599999999336
-77.60120000000097,-68.64379999999801,-45.92979999999807,-13.313399999999092,5.652999999998428,-2.449799999998504,-3.345000000001164,-6.897400000001653,-19.814800000000105,-72.64380000000165,-56.36899999999878,6.5481999999974505,17.745999999999185,7.673600000001898,-11.41359999999986,-12.339599999999336
-73.60120000000097,-65.64379999999801,-42.92979999999807,-10.313399999999092,7.652999999998428,0.5502000000014959,-0.34500000000116415,-4.897400000001653,-18.814800000000105,-69.64380000000165,-54.36899999999878,9.54819999999745,19.745999999999185,10.673600000001898,-9.41359999999986,-9.339599999999336
-72.60120000000097,-63.64379999999801,-40.92979999999807,-9.313399999999092,8.652999999998428,2.550200000001496,1.6549999999988358,-2.897400000001653,-18.814800000000105,-68.64380000000165,-54.36899999999878,10.54819999999745,21.745999999999185,11.673600000001898,-8.41359999999986,-7.339599999999336
-71.60120000000097,-62.64379999999801,-39.92979999999807,-7.313399999999092,9.652999999998428,5.550200000001496,3.654999999998836,-0.8974000000016531,-18.814800000000105,-68.64380000000165,-53.36899999999878,11.54819999999745,23.745999999999185,12.673600000001898,-7.41359999999986,-7.339599999999336
-69.60120000000097,-61.64379999999801,-36.92979999999807,-5.313399999999092,12.652999999998428,8.550200000001496,6.654999999998836,2.102599999998347,-16.814800000000105,-67.64380000000165,-51.36899999999878,14.54819999999745,26.745999999999185,15.673600000001898,-4.41359999999986,-6.339599999999336
-65.60120000000097,-58.64379999999801,-33.92979999999807,-2.313399999999092,17.65299999999843,13.550200000001496,10.654999999998836,6.102599999998347,-11.814800000000105,-63.64380000000165,-48.36899999999878,19.54819999999745,30.745999999999185,18.673600000001898,-1.4135999999998603,-2.3395999999993364
-60.60120000000097,-54.64379999999801,-29.929799999998068,1.686600000000908,21.65299999999843,16.550200000001496,14.654999999998836,10.102599999998347,-6.814800000000105,-59.64380000000165,-45.36899999999878,23.54819999999745,33.745999999999185,22.673600000001898,1.5864000000001397,1.6604000000006636
-55.60120000000097,-52.64379999999801,-26.929799999998068,2.686600000000908,23.65299999999843,17.550200000001496,16.654999999998836,12.102599999998347,-4.814800000000105,-56.64380000000165,-43.36899999999878,25.54819999999745,36.745999999999185,25.673600000001898,3.5864000000001397,3.6604000000006636
