LAF_1,LAF_2,LAF_3,LAF_4,LAF_5,LAF_6,LTG_01,LTG_02,LTG_03,LTG_04,LTG_05,LTG_06,LTG_07,LTG_08,LTG_09,LTG_10,LTG_11,LTG_12,LTG_13,LTG_14,LTG_15,LTG_16,LTG_17,LTG_18,LTG_19,LTG_20,LTG_21,LTG_22,LTG_23,LTG_24
-208.63460000000032,-295.29359999999997,-175.98239999999987,-173.51080000000002,-109.22780000000057,-67.57359999999971,-12.07339999999931,108.29500000000007,10.537399999999252,-168.01820000000043,8.46980000000076,66.25300000000061,-1.164600000000064,-13.443199999999706,95.69839999999931,-70.46240000000034,-73.78000000000065,-111.37299999999959,25.78399999999965,44.031199999999444,19.482200000000375,-14.751399999999194,-35.86880000000019,-203.35020000000077,-83.76579999999922,-37.853800000000774,-65.85360000000037,-20.40860000000066,-12.443199999999706,-21.51599999999962
-208.63460000000032,-295.29359999999997,-175.98239999999987,-172.51080000000002,-109.22780000000057,-65.57359999999971,-13.07339999999931,108.29500000000007,8.537399999999252,-168.01820000000043,8.46980000000076,66.25300000000061,-1.164600000000064,-12.443199999999706,95.69839999999931,-72.46240000000034,-72.78000000000065,-112.37299999999959,26.78399999999965,44.031199999999444,19.482200000000375,-13.751399999999194,-35.86880000000019,-203.35020000000077,-81.76579999999922,-36.853800000000774,-66.85360000000037,-20.40860000000066,-12.443199999999706,-20.51599999999962
-209.63460000000032,-296.29359999999997,-176.98239999999987,-173.51080000000002,-108.22780000000057,-66.57359999999971,-12.07339999999931,109.29500000000007,6.537399999999252,-168.01820000000043,9.46980000000076,67.25300000000061,-1.164600000000064,-12.443199999999706,94.69839999999931,-74.46240000000034,-72.78000000000065,-112.37299999999959,26.78399999999965,44.031199999999444,19.482200000000375,-13.751399999999194,-34.86880000000019,-202.35020000000077,-79.76579999999922,-36.853800000000774,-66.85360000000037,-20.40860000000066,-12.443199999999706,-19.51599999999962
-210.63460000000032,-298.29359999999997,-177.98239999999987,-174.51080000000002,-109.22780000000057,-69.57359999999971,-11.07339999999931,111.29500000000007,4.537399999999252,-167.01820000000043,11.46980000000076,67.25300000000061,-1.164600000000064,-12.443199999999706,94.69839999999931,-75.46240000000034,-71.78000000000065,-114.37299999999959,26.78399999999965,44.031199999999444,19.482200000000375,-13.751399999999194,-33.86880000000019,-200.35020000000077,-76.76579999999922,-35.853800000000774,-66.85360000000037,-20.40860000000066,-12.443199999999706,-20.51599999999962
-211.63460000000032,-298.29359999999997,-177.98239999999987,-174.51080000000002,-109.22780000000057,-70.57359999999971,-10.07339999999931,112.29500000000007,3.537399999999252,-166.01820000000043,11.46980000000076,67.25300000000061,-1.164600000000064,-11.443199999999706,95.69839999999931,-75.46240000000034,-71.78000000000065,-115.37299999999959,26.78399999999965,43.031199999999444,20.482200000000375,-13.751399999999194,-33.86880000000019,-199.35020000000077,-74.76579999999922,-34.853800000000774,-66.85360000000037,-20.40860000000066,-12.443199999999706,-21.51599999999962
-212.63460000000032,-298.29359999999997,-177.98239999999987,-174.51080000000002,-110.22780000000057,-71.57359999999971,-10.07339999999931,112.29500000000007,2.537399999999252,-166.01820000000043,11.46980000000076,66.25300000000061,-1.164600000000064,-11.443199999999706,94.69839999999931,-75.46240000000034,-71.78000000000065,-116.37299999999959,25.78399999999965,42.031199999999444,20.482200000000375,-13.751399999999194,-33.86880000000019,-199.35020000000077,-72.76579999999922,-35.853800000000774,-65.85360000000037,-20.40860000000066,-11.443199999999706,-22.51599999999962
-212.63460000000032,-297.29359999999997,-177.98239999999987,-174.51080000000002,-110.22780000000057,-69.57359999999971,-9.07339999999931,112.29500000000007,-0.46260000000074797,-167.01820000000043,11.46980000000076,66.25300000000061,-2.164600000000064,-11.443199999999706,93.69839999999931,-77.46240000000034,-71.78000000000065,-118.37299999999959,25.78399999999965,41.031199999999444,20.482200000000375,-13.751399999999194,-34.86880000000019,-200.35020000000077,-71.76579999999922,-36.853800000000774,-65.85360000000037,-21.40860000000066,-11.443199999999706,-21.51599999999962
-211.63460000000032,-296.29359999999997,-177.98239999999987,-174.51080000000002,-109.22780000000057,-67.57359999999971,-8.07339999999931,112.29500000000007,-2.462600000000748,-167.01820000000043,12.46980000000076,65.25300000000061,-2.164600000000064,-12.443199999999706,93.69839999999931,-78.46240000000034,-71.78000000000065,-119.37299999999959,25.78399999999965,41.031199999999444,19.482200000000375,-13.751399999999194,-33.86880000000019,-201.35020000000077,-70.76579999999922,-35.853800000000774,-65.85360000000037,-21.40860000000066,-12.443199999999706,-20.51599999999962
-210.63460000000032,-295.29359999999997,-176.98239999999987,-174.51080000000002,-109.22780000000057,-65.57359999999971,-5.07339999999931,115.29500000000007,-3.462600000000748,-167.01820000000043,14.46980000000076,66.25300000000061,-2.164600000000064,-11.443199999999706,94.69839999999931,-80.46240000000034,-69.78000000000065,-119.37299999999959,26.78399999999965,42.031199999999444,18.482200000000375,-12.751399999999194,-31.868800000000192,-199.35020000000077,-67.76579999999922,-32.853800000000774,-65.85360000000037,-20.40860000000066,-12.443199999999706,-18.51599999999962
-210.63460000000032,-294.29359999999997,-175.98239999999987,-173.51080000000002,-108.22780000000057,-64.57359999999971,-2.0733999999993102,118.29500000000007,-3.462600000000748,-165.01820000000043,16.46980000000076,66.25300000000061,-0.16460000000006403,-10.443199999999706,95.69839999999931,-80.46240000000034,-67.78000000000065,-118.37299999999959,28.78399999999965,43.031199999999444,20.482200000000375,-11.751399999999194,-30.868800000000192,-196.35020000000077,-64.76579999999922,-29.853800000000774,-64.85360000000037,-19.40860000000066,-11.443199999999706,-17.51599999999962
-209.63460000000032,-294.29359999999997,-174.98239999999987,-173.51080000000002,-107.22780000000057,-64.57359999999971,-0.07339999999931024,120.29500000000007,-1.462600000000748,-163.01820000000043,18.46980000000076,68.25300000000061,0.835399999999936,-8.443199999999706,97.69839999999931,-79.46240000000034,-67.78000000000065,-117.37299999999959,29.78399999999965,43.031199999999444,21.482200000000375,-10.751399999999194,-28.868800000000192,-194.35020000000077,-62.76579999999922,-28.853800000000774,-62.85360000000037,-17.40860000000066,-9.443199999999706,-16.51599999999962
-208.63460000000032,-295.29359999999997,-174.98239999999987,-173.51080000000002,-106.22780000000057,-64.57359999999971,0.9266000000006898,123.29500000000007,0.537399999999252,-161.01820000000043,18.46980000000076,69.25300000000061,0.835399999999936,-7.443199999999706,97.69839999999931,-79.46240000000034,-68.78000000000065,-118.37299999999959,29.78399999999965,42.031199999999444,22.482200000000375,-8.751399999999194,-28.868800000000192,-193.35020000000077,-61.76579999999922,-29.853800000000774,-61.85360000000037,-17.40860000000066,-7.443199999999706,-17.51599999999962
-209.63460000000032,-296.29359999999997,-174.98239999999987,-174.51080000000002,-105.22780000000057,-64.57359999999971,0.9266000000006898,124.29500000000007,0.537399999999252,-161.01820000000043,18.46980000000076,69.25300000000061,0.835399999999936,-8.443199999999706,97.69839999999931,-81.46240000000034,-70.78000000000065,-120.37299999999959,29.78399999999965,41.031199999999444,22.482200000000375,-8.751399999999194,-28.868800000000192,-193.35020000000077,-61.76579999999922,-31.853800000000774,-61.85360000000037,-17.40860000000066,-7.443199999999706,-18.51599999999962
-210.63460000000032,-296.29359999999997,-176.98239999999987,-176.51080000000002,-105.22780000000057,-65.57359999999971,0.9266000000006898,124.29500000000007,-1.462600000000748,-163.01820000000043,17.46980000000076,67.25300000000061,-0.16460000000006403,-10.443199999999706,96.69839999999931,-83.46240000000034,-71.78000000000065,-122.37299999999959,28.78399999999965,40.031199999999444,20.482200000000375,-9.751399999999194,-29.868800000000192,-194.35020000000077,-61.76579999999922,-33.853800000000774,-64.85360000000037,-19.40860000000066,-9.443199999999706,-19.51599999999962
-210.63460000000032,-296.29359999999997,-176.98239999999987,-176.51080000000002,-106.22780000000057,-66.57359999999971,-0.07339999999931024,124.29500000000007,-3.462600000000748,-164.01820000000043,17.46980000000076,66.25300000000061,-0.16460000000006403,-11.443199999999706,95.69839999999931,-85.46240000000034,-71.78000000000065,-124.37299999999959,27.78399999999965,39.031199999999444,19.482200000000375,-10.751399999999194,-29.868800000000192,-195.35020000000077,-60.76579999999922,-33.853800000000774,-66.85360000000037,-19.40860000000066,-10.443199999999706,-19.51599999999962
-211.63460000000032,-296.29359999999997,-176.98239999999987,-176.51080000000002,-107.22780000000057,-67.57359999999971,-1.0733999999993102,123.29500000000007,-5.462600000000748,-164.01820000000043,17.46980000000076,66.25300000000061,-0.16460000000006403,-11.443199999999706,95.69839999999931,-86.46240000000034,-72.78000000000065,-124.37299999999959,28.78399999999965,40.031199999999444,19.482200000000375,-11.751399999999194,-29.868800000000192,-194.35020000000077,-59.76579999999922,-33.853800000000774,-66.85360000000037,-20.40860000000066,-11.443199999999706,-19.51599999999962
-212.63460000000032,-297.29359999999997,-176.98239999999987,-175.51080000000002,-107.22780000000057,-67.57359999999971,-2.0733999999993102,123.29500000000007,-5.462600000000748,-163.01820000000043,17.46980000000076,67.25300000000061,-0.16460000000006403,-10.443199999999706,95.69839999999931,-87.46240000000034,-74.78000000000065,-125.37299999999959,28.78399999999965,40.031199999999444,20.482200000000375,-10.751399999999194,-29.868800000000192,-194.35020000000077,-56.76579999999922,-32.853800000000774,-65.85360000000037,-20.40860000000066,-9.443199999999706,-18.51599999999962
-212.63460000000032,-297.29359999999997,-176.98239999999987,-175.51080000000002,-107.22780000000057,-66.57359999999971,-0.07339999999931024,124.29500000000007,-5.462600000000748,-162.01820000000043,18.46980000000076,69.25300000000061,-0.16460000000006403,-9.443199999999706,96.69839999999931,-87.46240000000034,-75.78000000000065,-126.37299999999959,29.78399999999965,40.031199999999444,20.482200000000375,-8.751399999999194,-29.868800000000192,-193.35020000000077,-55.76579999999922,-31.853800000000774,-64.85360000000037,-19.40860000000066,-8.443199999999706,-17.51599999999962
-213.63460000000032,-296.29359999999997,-176.98239999999987,-174.51080000000002,-106.22780000000057,-64.57359999999971,1.9266000000006898,127.29500000000007,-5.462600000000748,-162.01820000000043,20.46980000000076,70.25300000000061,-0.16460000000006403,-10.443199999999706,97.69839999999931,-89.46240000000034,-76.78000000000065,-127.37299999999959,29.78399999999965,39.031199999999444,21.482200000000375,-6.751399999999194,-28.868800000000192,-191.35020000000077,-53.76579999999922,-29.853800000000774,-64.85360000000037,-19.40860000000066,-7.443199999999706,-17.51599999999962
-214.63460000000032,-295.29359999999997,-177.98239999999987,-174.51080000000002,-106.22780000000057,-63.573599999999715,2.9266000000006898,128.29500000000007,-6.462600000000748,-162.01820000000043,20.46980000000076,69.25300000000061,-0.16460000000006403,-11.443199999999706,96.69839999999931,-91.46240000000034,-77.78000000000065,-129.3729999999996,28.78399999999965,38.031199999999444,21.482200000000375,-6.751399999999194,-27.868800000000192,-191.35020000000077,-53.76579999999922,-29.853800000000774,-64.85360000000037,-19.40860000000066,-7.443199999999706,-17.51599999999962
-215.63460000000032,-294.29359999999997,-177.98239999999987,-174.51080000000002,-105.22780000000057,-63.573599999999715,2.9266000000006898,128.29500000000007,-7.462600000000748,-164.01820000000043,21.46980000000076,68.25300000000061,-1.164600000000064,-11.443199999999706,95.69839999999931,-92.46240000000034,-78.78000000000065,-130.3729999999996,28.78399999999965,37.031199999999444,20.482200000000375,-8.751399999999194,-26.868800000000192,-191.35020000000077,-53.76579999999922,-29.853800000000774,-64.85360000000037,-19.40860000000066,-8.443199999999706,-18.51599999999962
-215.63460000000032,-294.29359999999997,-177.98239999999987,-174.51080000000002,-106.22780000000057,-64.57359999999971,0.9266000000006898,126.29500000000007,-8.462600000000748,-166.01820000000043,20.46980000000076,66.25300000000061,-2.164600000000064,-11.443199999999706,93.69839999999931,-94.46240000000034,-80.78000000000065,-132.3729999999996,26.78399999999965,36.031199999999444,19.482200000000375,-10.751399999999194,-26.868800000000192,-192.35020000000077,-53.76579999999922,-29.853800000000774,-65.85360000000037,-21.40860000000066,-10.443199999999706,-19.51599999999962
-215.63460000000032,-295.29359999999997,-177.98239999999987,-175.51080000000002,-106.22780000000057,-64.57359999999971,-0.07339999999931024,124.29500000000007,-8.462600000000748,-168.01820000000043,19.46980000000076,66.25300000000061,-2.164600000000064,-10.443199999999706,92.69839999999931,-95.46240000000034,-82.78000000000065,-133.3729999999996,25.78399999999965,35.031199999999444,18.482200000000375,-11.751399999999194,-27.868800000000192,-193.35020000000077,-54.76579999999922,-30.853800000000774,-65.85360000000037,-22.40860000000066,-10.443199999999706,-19.51599999999962
-217.63460000000032,-297.29359999999997,-179.98239999999987,-176.51080000000002,-107.22780000000057,-65.57359999999971,0.9266000000006898,124.29500000000007,-8.462600000000748,-169.01820000000043,20.46980000000076,65.25300000000061,-2.164600000000064,-10.443199999999706,92.69839999999931,-98.46240000000034,-84.78000000000065,-135.3729999999996,24.78399999999965,34.031199999999444,17.482200000000375,-10.751399999999194,-28.868800000000192,-193.35020000000077,-53.76579999999922,-30.853800000000774,-66.85360000000037,-22.40860000000066,-10.443199999999706,-19.51599999999962
-219.63460000000032,-298.29359999999997,-180.98239999999987,-177.51080000000002,-107.22780000000057,-64.57359999999971,2.9266000000006898,125.29500000000007,-8.462600000000748,-168.01820000000043,21.46980000000076,64.25300000000061,-2.164600000000064,-11.443199999999706,92.69839999999931,-99.46240000000034,-85.78000000000065,-136.3729999999996,24.78399999999965,32.031199999999444,17.482200000000375,-9.751399999999194,-28.868800000000192,-192.35020000000077,-52.76579999999922,-29.853800000000774,-67.85360000000037,-21.40860000000066,-9.443199999999706,-18.51599999999962
-221.63460000000032,-298.29359999999997,-180.98239999999987,-178.51080000000002,-107.22780000000057,-64.57359999999971,4.92660000000069,127.29500000000007,-9.462600000000748,-168.01820000000043,22.46980000000076,63.25300000000061,-1.164600000000064,-12.443199999999706,93.69839999999931,-100.46240000000034,-86.78000000000065,-137.3729999999996,25.78399999999965,31.031199999999444,18.482200000000375,-9.751399999999194,-28.868800000000192,-191.35020000000077,-50.76579999999922,-27.853800000000774,-67.85360000000037,-20.40860000000066,-9.443199999999706,-18.51599999999962
-223.63460000000032,-297.29359999999997,-181.98239999999987,-178.51080000000002,-106.22780000000057,-65.57359999999971,6.92660000000069,129.29500000000007,-9.462600000000748,-167.01820000000043,23.46980000000076,64.25300000000061,-1.164600000000064,-13.443199999999706,93.69839999999931,-100.46240000000034,-88.78000000000065,-138.3729999999996,25.78399999999965,32.031199999999444,19.482200000000375,-9.751399999999194,-28.868800000000192,-190.35020000000077,-47.76579999999922,-25.853800000000774,-67.85360000000037,-19.40860000000066,-8.443199999999706,-17.51599999999962
-224.63460000000032,-298.29359999999997,-181.98239999999987,-179.51080000000002,-106.22780000000057,-65.57359999999971,7.92660000000069,129.29500000000007,-10.462600000000748,-168.01820000000043,23.46980000000076,66.25300000000061,-0.16460000000006403,-13.443199999999706,93.69839999999931,-100.46240000000034,-88.78000000000065,-138.3729999999996,24.78399999999965,33.031199999999444,20.482200000000375,-9.751399999999194,-28.868800000000192,-191.35020000000077,-48.76579999999922,-24.853800000000774,-67.85360000000037,-20.40860000000066,-8.443199999999706,-16.51599999999962
-224.63460000000032,-299.29359999999997,-182.98239999999987,-180.51080000000002,-107.22780000000057,-63.573599999999715,6.92660000000069,128.29500000000007,-12.462600000000748,-170.01820000000043,24.46980000000076,68.25300000000061,-0.16460000000006403,-11.443199999999706,91.69839999999931,-101.46240000000034,-89.78000000000065,-140.3729999999996,23.78399999999965,34.031199999999444,20.482200000000375,-10.751399999999194,-28.868800000000192,-192.35020000000077,-49.76579999999922,-25.853800000000774,-68.85360000000037,-21.40860000000066,-10.443199999999706,-16.51599999999962
-224.63460000000032,-300.29359999999997,-183.98239999999987,-181.51080000000002,-107.22780000000057,-62.573599999999715,4.92660000000069,127.29500000000007,-13.462600000000748,-172.01820000000043,25.46980000000076,68.25300000000061,-0.16460000000006403,-10.443199999999706,90.69839999999931,-103.46240000000034,-90.78000000000065,-140.3729999999996,22.78399999999965,34.031199999999444,19.482200000000375,-10.751399999999194,-29.868800000000192,-193.35020000000077,-51.76579999999922,-27.853800000000774,-68.85360000000037,-22.40860000000066,-11.443199999999706,-16.51599999999962
-224.63460000000032,-300.29359999999997,-184.98239999999987,-181.51080000000002,-106.22780000000057,-61.573599999999715,3.9266000000006898,126.29500000000007,-14.462600000000748,-173.01820000000043,27.46980000000076,67.25300000000061,-1.164600000000064,-10.443199999999706,89.69839999999931,-106.46240000000034,-92.78000000000065,-141.3729999999996,22.78399999999965,32.031199999999444,18.482200000000375,-11.751399999999194,-29.868800000000192,-193.35020000000077,-51.76579999999922,-28.853800000000774,-68.85360000000037,-22.40860000000066,-11.443199999999706,-16.51599999999962
-224.63460000000032,-300.29359999999997,-184.98239999999987,-181.51080000000002,-106.22780000000057,-62.573599999999715,3.9266000000006898,127.29500000000007,-14.462600000000748,-172.01820000000043,28.46980000000076,65.25300000000061,-2.164600000000064,-11.443199999999706,88.69839999999931,-108.46240000000034,-95.78000000000065,-142.3729999999996,21.78399999999965,29.031199999999444,17.482200000000375,-12.751399999999194,-29.868800000000192,-192.35020000000077,-49.76579999999922,-27.853800000000774,-68.85360000000037,-22.40860000000066,-11.443199999999706,-17.51599999999962
-224.63460000000032,-300.29359999999997,-185.98239999999987,-181.51080000000002,-106.22780000000057,-63.573599999999715,5.92660000000069,128.29500000000007,-13.462600000000748,-171.01820000000043,28.46980000000076,66.25300000000061,-3.164600000000064,-12.443199999999706,89.69839999999931,-109.46240000000034,-97.78000000000065,-143.3729999999996,21.78399999999965,28.031199999999444,18.482200000000375,-12.751399999999194,-29.868800000000192,-191.35020000000077,-47.76579999999922,-25.853800000000774,-68.85360000000037,-22.40860000000066,-10.443199999999706,-18.51599999999962
-225.63460000000032,-299.29359999999997,-186.98239999999987,-182.51080000000002,-108.22780000000057,-65.57359999999971,9.92660000000069,131.29500000000007,-12.462600000000748,-169.01820000000043,29.46980000000076,68.25300000000061,-3.164600000000064,-13.443199999999706,91.69839999999931,-109.46240000000034,-99.78000000000065,-143.3729999999996,20.78399999999965,28.031199999999444,19.482200000000375,-10.751399999999194,-28.868800000000192,-190.35020000000077,-44.76579999999922,-23.853800000000774,-68.85360000000037,-21.40860000000066,-9.443199999999706,-18.51599999999962
-224.63460000000032,-298.29359999999997,-188.98239999999987,-183.51080000000002,-108.22780000000057,-64.57359999999971,12.92660000000069,132.29500000000007,-12.462600000000748,-169.01820000000043,30.46980000000076,69.25300000000061,-2.164600000000064,-13.443199999999706,91.69839999999931,-108.46240000000034,-99.78000000000065,-143.3729999999996,20.78399999999965,28.031199999999444,20.482200000000375,-8.751399999999194,-28.868800000000192,-190.35020000000077,-42.76579999999922,-22.853800000000774,-68.85360000000037,-21.40860000000066,-9.443199999999706,-18.51599999999962
-224.63460000000032,-298.29359999999997,-188.98239999999987,-183.51080000000002,-108.22780000000057,-63.573599999999715,12.92660000000069,132.29500000000007,-13.462600000000748,-170.01820000000043,31.46980000000076,69.25300000000061,-1.164600000000064,-12.443199999999706,90.69839999999931,-109.46240000000034,-99.78000000000065,-143.3729999999996,20.78399999999965,29.031199999999444,20.482200000000375,-8.751399999999194,-28.868800000000192,-191.35020000000077,-41.76579999999922,-24.853800000000774,-68.85360000000037,-22.40860000000066,-9.443199999999706,-18.51599999999962
